Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Otis Taylor,34,618,3,0,0,59,0,0,0,0,0
MacArthur Lane,32,365,2,0,0,78,0,0,0,0,0
Chip Myers,32,542,1,0,0,56,0,0,0,0,0
Hewritt Dixon,31,207,1,0,0,46,0,0,0,0,0
George Farmer,31,496,2,0,0,60,0,0,0,0,0
John Henderson,31,527,2,0,0,52,0,0,0,0,0
Don Maynard,31,525,0,0,0,47,0,0,0,0,0
Jess Phillips,31,124,1,0,0,17,0,0,0,0,0
George Sauer,31,510,4,0,0,67,0,0,0,0,0
Ken Willard,31,259,3,0,0,32,0,0,0,0,0
Bob Windsor,31,363,2,0,0,35,0,0,0,0,0
Ben Hawkins,30,612,4,0,0,78,0,0,0,0,0
Ron Shanklin,30,691,4,0,0,81,0,0,0,0,0
Dave Smith,30,458,2,0,0,87,0,0,0,0,0
Larry Walton,30,532,5,0,0,56,0,0,0,0,0
Mel Farr,29,213,2,0,0,58,0,0,0,0,0
Bob Trumpy,29,480,2,0,0,53,0,0,0,0,0
Emerson Boozer,28,258,0,0,0,33,0,0,0,0,0
Al Dodd,28,484,1,0,0,45,0,0,0,0,0
Fair Hooker,28,490,2,0,0,69,1,3.6,0,0,0
Charlie Joiner,28,416,3,0,0,87,0,0,0,0,0
John Mackey,28,435,3,0,0,54,0,0,0,0,0
Cyril Pinder,28,249,0,0,0,27,0,0,0,0,0
Lance Rentzel,28,556,5,0,0,86,0,0,0,0,0
Bake Turner,28,428,2,0,0,43,0,0,0,0,0
Paul Warfield,28,703,6,0,0,54,0,0,0,0,0
Walter Roberts,27,411,1,0,0,66,0,0,0,0,0
Altie Taylor,27,261,2,0,0,42,0,0,0,0,0
Gary Collins,26,351,4,0,0,28,0,0,0,0,0
Carl Garrett,26,216,0,0,0,29,0,0,0,0,0
Wendell Hayes,26,219,0,0,0,28,0,0,0,0,0
Jim Nance,26,148,0,0,0,16,0,0,0,0,0
Dave Parks,26,447,2,0,0,38,0,0,0,0,0
Ed Podolak,26,307,1,0,0,59,0,0,0,0,0
Harmon Wages,26,153,2,0,0,24,0,0,0,0,0
John Hilton,25,350,4,0,0,65,0,0,0,0,0
Pete Lammons,25,316,2,0,0,30,0,0,0,0,0
Cannonball Butler,24,151,1,0,0,25,0,0,0,0,0
Charlie Harraway,24,136,0,0,0,29,0,0,0,0,0
Don Herrmann,24,290,2,0,0,21,0,0,0,0,0
Dennis Hughes,24,332,3,0,0,72,0,0,0,0,0
Leroy Kelly,24,311,2,0,0,55,0,0,0,0,0
Larry Smith,24,164,1,0,0,17,0,0,0,0,0
John Fuqua,23,289,2,0,0,57,0,0,0,0,0
Bob Grim,23,287,0,0,0,35,0,0,0,0,0
Robert Holmes,23,173,1,0,0,31,0,0,0,0,0
Dave Osborn,23,202,1,0,0,28,0,0,0,0,0
Charlie Smith,23,173,2,0,0,27,0,0,0,0,0
Todd Snyder,23,311,2,0,0,43,0,0,0,0,0
Dave Williams,23,364,3,0,0,58,0,0,0,0,0
Tom Barrington,22,130,0,0,0,20,0,0,0,0,0
Howard Twilley,22,281,5,0,0,23,0,0,0,0,0
Dick Witcher,22,288,2,0,0,28,0,0,0,0,0
Eddie Bell,21,246,2,0,0,26,0,0,0,0,0
Walt Garrison,21,205,2,0,0,36,0,0,0,0,0
Speedy Thomas,21,257,2,0,0,27,0,0,0,0,0
Tom Mitchell,20,261,4,0,0,44,0,0,0,0,0
Jim Otis,20,124,0,0,0,22,0,0,0,0,0
Jeff Queen,20,236,1,0,0,65,0,0,0,0,0
Rich Caster,19,393,3,0,0,72,0,0,0,0,0
Eric Crabtree,19,231,2,0,0,29,0,0,0,0,0
Cid Edwards,19,150,1,0,0,39,0,0,0,0,0
Chip Glass,19,403,2,0,0,78,2,10.5,0,0,0
Jim Grabowski,19,83,0,0,0,19,0,0,0,0,0
Lloyd Pate,19,103,0,0,0,21,0,0,0,0,0
Willis Crenshaw,18,105,1,0,0,35,0,0,0,0,0
Marv Fleming,18,205,0,0,0,36,0,0,0,0,0
George Nock,18,146,1,0,0,21,0,0,0,0,0
Rod Sherman,18,285,0,0,0,32,0,0,0,0,0
Pat Studstill,18,252,2,0,0,40,0,0,0,0,0
John Beasley,17,237,2,0,0,40,0,0,0,0,0
Mac Haik,17,190,0,0,0,35,0,0,0,0,0
Floyd Little,17,161,0,0,0,39,0,0,0,0,0
Paul Robinson,17,175,1,0,0,27,0,0,0,0,0
Johnny Roland,17,96,1,0,0,20,0,0,0,0,0
Bill Tucker,17,108,1,0,0,28,0,0,0,0,0
Jim Beirne,16,216,1,0,0,25,0,0,0,0,0
Jack Clancy,16,244,2,0,0,33,0,0,0,0,0
Paul Gipson,16,186,3,0,0,51,0,0,0,0,0
Tom Nowatzke,16,93,0,0,0,17,0,0,0,0,0
Wayne Patrick,16,142,0,0,0,38,0,0,0,0,0
Billy Van Heusen,16,382,2,0,0,74,0,0,0,0,0
Barry Brown,15,145,0,0,0,22,0,0,0,0,0
Bill Brown,15,149,2,0,0,17,0,0,0,0,0
Woody Campbell,15,78,0,0,0,10,0,0,0,0,0
Joe Dawkins,15,94,0,0,0,17,0,0,0,0,0
Essex Johnson,15,190,2,0,0,51,0,0,0,0,0
Earl McCullouch,15,278,4,0,0,44,0,0,0,0,0
Ray Poage,15,166,1,0,0,36,0,0,0,0,0
Bob Wallace,15,160,0,0,0,33,0,0,0,0,0
Austin Denney,14,201,0,0,0,31,0,0,0,0,0
Mike Garrett,14,131,1,0,0,44,0,0,0,0,0
Sam Havrilak,14,141,0,0,0,33,0,0,0,0,0
Roy Hopkins,14,142,0,0,0,43,0,0,0,0,0
Ross Montgomery,14,75,0,0,0,17,0,0,0,0,0
Ronnie Bull,13,60,0,0,0,17,0,0,0,0,0
Ken Burrough,13,196,2,0,0,35,0,0,0,0,0
Jon Henderson,13,176,3,0,0,56,0,0,0,0,0
Calvin Hill,13,95,0,0,0,21,0,0,0,0,0
Mike Hull,13,44,0,0,0,17,0,0,0,0,0
Dickie Post,13,113,0,0,0,30,0,0,0,0,0
Tony Baker,12,47,0,0,0,11,0,0,0,0,0
Craig Baynham,12,43,0,0,0,13,0,0,0,0,0
Mike Haffner,12,196,1,0,0,28,0,0,0,0,0
Tommy Mason,12,127,1,0,0,32,0,0,0,0,0
Mercury Morris,12,149,0,0,0,50,0,0,0,0,0
Dan Reeves,12,140,0,0,0,23,0,0,0,0,0
Jimmy Thomas,12,221,3,0,0,61,0,0,0,0,0
Wendell Tucker,12,230,0,0,0,51,0,0,0,0,0
Lee White,12,125,1,0,0,19,0,0,0,0,0
Travis Williams,12,127,1,0,0,55,0,0,0,0,0
Tom Beer,11,150,0,0,0,25,0,0,0,0,0
Norm Bulaich,11,123,0,0,0,20,0,0,0,0,0
Larry Csonka,11,94,0,0,0,54,0,0,0,0,0
Hoyle Granger,11,118,0,0,0,22,0,0,0,0,0
Odell Lawson,11,113,0,0,0,19,0,0,0,0,0
Joe Morrison,11,136,0,0,0,25,0,0,0,0,0
Frank Pitts,11,172,2,0,0,54,0,0,0,0,0
Willie Ellison,10,84,2,0,0,20,0,0,0,0,0
Gene Foster,10,92,0,0,0,48,0,0,0,0,0
Homer Jones,10,141,1,0,0,43,0,0,0,0,0
Ted Kwalick,10,148,1,0,0,26,0,0,0,0,0
Karl Noonan,10,186,1,0,0,51,0,0,0,0,0
Jimmy Orr,10,199,2,0,0,29,0,0,0,0,0
Ray Perkins,10,194,1,0,0,41,0,0,0,0,0
Don Shy,10,149,0,0,0,64,0,0,0,0,0
O.J. Simpson,10,139,0,0,0,36,0,0,0,0,0
Duane Thomas,10,73,0,0,0,17,0,0,0,0,0
Bobby Anderson,9,140,0,0,0,37,0,0,0,0,0
Charley Frazier,9,86,0,0,0,16,0,0,0,0,0
Clint Jones,9,117,0,0,0,72,0,0,0,0,0
Jack Maitland,9,67,1,0,0,13,0,0,0,0,0
Art Malone,9,38,1,0,0,9,0,0,0,0,0
Billy Masters,9,83,2,0,0,18,0,0,0,0,0
Reggie Rucker,9,200,1,0,0,52,0,0,0,0,0
Fred Arbanas,8,108,1,0,0,26,0,0,0,0,0
Hubie Bryant,8,154,0,0,0,63,0,0,0,0,0
Bruce Coslet,8,98,1,0,0,24,0,0,0,0,0
Mike Ditka,8,98,0,0,0,26,0,0,0,0,0
Jerry Hill,8,62,0,0,0,13,0,0,0,0,0
Chuck Hughes,8,162,0,0,0,42,0,0,0,0,0
John Isenbarger,8,158,1,0,0,61,0,0,0,0,0
Greg Jones,8,89,0,0,0,34,0,0,0,0,0
Clem Turner,8,23,0,0,0,11,0,0,0,0,0
Steve Zabel,8,119,1,0,0,25,0,0,0,0,0
Warren Bankston,7,30,0,0,0,20,0,0,0,0,0
Sonny Campbell,7,92,0,0,0,27,0,0,0,0,0
Billy Cannon,7,125,2,0,0,45,0,0,0,0,0
Gail Cogdill,7,101,1,0,0,30,0,0,0,0,0
Willie Grate,7,147,2,0,0,32,0,0,0,0,0
Dave Hampton,7,23,0,0,0,12,0,0,0,0,0
Jim Hester,7,54,0,0,0,16,0,0,0,0,0
Dennis Homan,7,105,0,0,0,43,0,0,0,0,0
Brad Hubbert,7,44,0,0,0,11,0,0,0,0,0
Dave Kopay,7,24,0,0,0,9,0,0,0,0,0
Fran Lynch,7,69,0,0,0,36,0,0,0,0,0
Elijah Pitts,7,63,0,0,0,12,0,0,0,0,0
Willie Richardson,7,67,1,0,0,27,0,0,0,0,0
Preston Riley,7,136,0,0,0,68,0,0,0,0,0
Rich Coady,6,44,1,0,0,14,0,0,0,0,0
Stan Mitchell,6,85,1,0,0,36,0,0,0,0,0
Pettis Norman,6,70,0,0,0,23,0,0,0,0,0
Preston Pearson,6,71,0,0,0,18,0,0,0,0,0
Oscar Reed,6,53,0,0,0,19,0,0,0,0,0
Jim Seymour,6,145,4,0,0,53,2,33.3,0,0,0
John Spilis,6,76,0,0,0,18,0,0,0,0,0
Jon Staggers,6,118,1,0,0,31,0,0,0,0,0
Aaron Thomas,6,92,1,0,0,29,0,0,0,0,0
Bill Triplett,6,52,0,0,0,15,0,0,0,0,0
J.R. Wilburn,6,77,0,0,0,15,0,0,0,0,0
Tom Woodeshick,6,28,0,0,0,10,0,0,0,0,0
Sid Blanks,5,49,0,0,0,18,0,0,0,0,0
Don McCall,5,43,0,0,0,17,0,0,0,0,0
Warren McVea,5,26,0,0,0,15,0,0,0,0,0
Reece Morrison,5,95,1,0,0,53,1,20,0,0,0
Gloster Richardson,5,171,2,0,0,61,0,0,0,0,0
Russ Smith,5,44,0,0,0,11,0,0,0,0,0
Larry Todd,5,51,0,0,0,23,0,0,0,0,0
Glenn Alexander,4,51,0,0,0,16,0,0,0,0,0
Dick Davis,4,29,0,0,0,13,0,0,0,0,0
Bobby Duhon,4,58,0,0,0,22,0,0,0,0,0
Henry Dyer,4,37,0,0,0,20,0,0,0,0,0
Nick Eddy,4,22,0,0,0,9,0,0,0,0,0
John Embree,4,50,0,0,0,20,0,0,0,0,0
Dick Hoak,4,25,0,0,0,18,0,0,0,0,0
Rich Houston,4,68,0,0,0,35,0,0,0,0,0
Jim Lindsey,4,94,1,0,0,49,0,0,0,0,0
Steve Owens,4,21,0,0,0,11,0,0,0,0,0
Bill Rademacher,4,51,0,0,0,16,0,0,0,0,0
Dave Smith,4,65,0,0,0,42,0,0,0,0,0
Morris Stroud,4,86,1,0,0,50,0,0,0,0,0
Bob Adams,3,36,0,0,0,17,0,0,0,0,0
Bob Brunet,3,28,0,0,0,14,0,0,0,0,0
Linzy Cole,3,47,0,0,0,34,0,0,0,0,0
Terry Cole,3,31,0,0,0,20,0,0,0,0,0
Pat Curran,3,25,0,0,0,14,0,0,0,0,0
Fred Hill,3,10,1,0,0,9,0,0,0,0,0
Gayle Knief,3,39,1,0,0,22,0,0,0,0,0
Ralph Kurek,3,11,0,0,0,5,0,0,0,0,0
Bob Long,3,35,1,0,0,15,0,0,0,0,0
Chuck Mercein,3,27,1,0,0,15,0,0,0,0,0
Roy Shivers,3,44,0,0,0,22,0,0,0,0,0
Larry Watkins,3,6,0,0,0,5,0,0,0,0,0
Perry Williams,3,11,0,0,0,6,0,0,0,0,0
Charlie Brown,2,38,0,0,0,23,0,0,0,0,0
Drew Buie,2,52,0,0,0,33,0,0,0,0,0
Jerry Daanen,2,31,0,0,0,22,0,0,0,0,0
Mike Donohoe,2,36,1,0,0,22,0,0,0,0,0
Rick Eber,2,43,0,0,0,31,0,0,0,0,0
Walker Gillette,2,21,0,0,0,12,0,0,0,0,0
Clyde Glosson,2,16,0,0,0,14,0,0,0,0,0
Earl Gros,2,0,0,0,0,1,0,0,0,0,0
Bob Klein,2,20,0,0,0,12,0,0,0,0,0
Larry Krause,2,22,0,0,0,11,0,0,0,0,0
Rich McGeorge,2,32,2,0,0,16,0,0,0,0,0
Roland Moss,2,31,0,0,0,22,0,0,0,0,0
Vic Nyvall,2,-1,0,0,0,1,0,0,0,0,0
Pat Richter,2,30,0,0,0,26,0,0,0,0,0
Larry Seiple,2,14,0,0,0,7,0,0,0,0,0
Les Shy,2,8,0,0,0,6,0,0,0,0,0
Matt Snell,2,26,0,0,0,27,0,0,0,0,0
Art Strozier,2,40,0,0,0,28,0,0,0,0,0
Cecil Turner,2,53,0,0,0,34,0,0,0,0,0
Pete Banaszak,1,2,0,0,0,2,0,0,0,0,0
Mike Battle,1,2,0,0,0,2,0,0,0,0,0
Craig Cotton,1,6,0,0,0,6,0,0,0,0,0
Rocky Freitas,1,-8,0,0,0,-8,0,0,0,0,0
Harry Jones,1,12,0,0,0,12,0,0,0,0,0
Jeff Jordan,1,-5,0,0,0,-5,0,0,0,0,0
Steve Kiner,1,14,0,0,0,14,0,0,0,0,0
Ernie Koy,1,10,0,0,0,10,0,0,0,0,0
Kent Kramer,1,10,0,0,0,10,0,0,0,0,0
Garry Lyle,1,5,0,0,0,5,0,0,0,0,0
Jim Mandich,1,3,1,0,0,3,0,0,0,0,0
Tom Matte,1,2,0,0,0,2,0,0,0,0,0
Cliff McClain,1,11,0,0,0,11,0,0,0,0,0
Randy Minnear,1,-1,0,0,0,-1,0,0,0,0,0
Jim O'Brien,1,28,0,0,0,28,0,0,0,0,0
Ray Ogden,1,6,1,0,0,6,0,0,0,0,0
Mac Percival,1,19,0,0,0,19,0,0,0,0,0
Danny Pierce,1,6,0,0,0,6,0,0,0,0,0
Lew Porter,1,29,0,0,0,29,0,0,0,0,0
David Ray,1,11,0,0,0,11,0,0,0,0,0
Gale Sayers,1,-6,0,0,0,-6,0,0,0,0,0
Bob Shaw,1,49,0,0,0,49,0,0,0,0,0
Wayne Stewart,1,7,0,0,0,7,0,0,0,0,0
Billy Walik,1,0,0,0,0,0,0,0,0,0,0
Ernie Wheelwright,1,7,0,0,0,7,0,0,0,0,0
Donnie Williams,1,9,0,0,0,9,0,0,0,0,0
