Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Dan Arnold,35,408,0,2,0,28,20,57.1,1,185,52
Gabe Davis,35,549,6,13,1,49,29,82.9,0,132,63
Michael Gallup,35,445,2,6,2,41,23,65.7,0,123,62
Dalvin Cook,34,224,0,1,0,24,9,26.5,0,278,49
Corey Davis,34,492,4,9,1,53,23,67.6,2,129,59
AJ Dillon,34,313,2,3,1,50,15,44.1,1,310,37
Bryan Edwards,34,571,3,11,1,51,26,76.5,1,190,59
Anthony Firkser,34,291,2,1,0,24,15,44.1,1,111,43
Devonta Freeman,34,190,1,0,0,15,9,26.5,0,183,42
Ty Johnson,34,372,2,3,0,23,20,58.8,0,334,55
Donovan Peoples-Jones,34,597,3,12,3,60,26,76.5,1,146,58
Durham Smythe,34,357,0,5,0,25,15,44.1,0,151,41
Nico Collins,33,446,1,8,0,32,22,66.7,0,121,60
Devin Duvernay,33,272,2,1,0,21,14,42.4,0,141,47
Kenneth Gainwell,33,253,1,0,0,19,14,42.4,0,226,50
Albert Okwuegbunam,33,330,2,3,1,64,15,45.4,1,245,40
Josh Palmer,33,353,4,3,0,36,18,54.6,0,100,49
Jalen Reagor,33,299,2,4,0,34,13,39.4,0,126,57
Laquon Treadwell,33,434,1,6,2,41,22,66.7,0,122,51
David Johnson,32,225,1,0,0,16,11,34.4,0,169,42
Alexander Mattison,32,228,1,3,0,24,10,31.2,0,238,39
Tre'Quan Smith,32,377,3,6,0,34,18,56.2,1,113,50
Jalen Guyton,31,448,3,5,2,59,21,67.7,0,149,48
Julio Jones,31,434,1,4,2,51,19,61.3,0,112,48
Calvin Ridley,31,281,2,3,0,22,16,51.6,0,91,52
James Robinson,31,222,0,1,0,26,9,29,2,230,46
Geoff Swaim,31,210,3,2,0,26,12,38.7,0,139,40
Olamide Zaccheaus,31,406,3,4,2,49,22,71,0,96,53
Cameron Brate,30,245,4,0,0,18,15,50,0,81,57
Kenyan Drake,30,291,1,3,0,31,12,40,0,259,40
Kyle Juszczyk,30,296,1,2,0,26,16,53.3,0,151,38
Foster Moreau,30,373,3,6,1,44,16,53.3,1,189,44
Chester Rogers,30,301,1,3,0,39,12,40,0,103,43
Ricky Seals-Jones,30,271,2,1,0,39,14,46.7,0,152,49
Jack Doyle,29,302,3,3,0,34,18,62.1,0,125,43
Darrell Henderson,29,176,3,2,0,25,8,27.6,0,180,40
Josh Reynolds,29,396,2,6,0,39,21,72.4,0,119,49
Randall Cobb,28,375,5,6,1,54,21,75,0,138,39
Keelan Cole,28,449,1,7,2,54,20,71.4,0,85,51
Melvin Gordon,28,213,2,3,0,30,9,32.1,0,186,38
Jeremy McNichols,28,240,1,3,0,27,11,39.3,0,244,38
Jonnu Smith,28,294,1,5,0,28,15,53.6,1,232,45
Ryan Griffin,27,261,2,4,0,29,14,51.8,1,149,42
Mark Ingram,27,162,0,1,0,34,9,33.3,0,164,35
Samaje Perine,27,196,1,1,0,23,9,33.3,0,198,31
Adam Trautman,27,263,2,2,0,32,13,48.2,1,111,43
Sammy Watkins,27,394,1,6,1,49,17,63,1,107,49
Damiere Byrd,26,329,1,3,1,54,18,69.2,0,116,38
Hayden Hurst,26,221,3,1,0,33,11,42.3,3,89,31
Kyle Rudolph,26,257,1,3,1,60,12,46.2,0,137,39
Miles Sanders,26,158,0,1,0,25,6,23.1,0,227,34
Darius Slayton,26,339,2,4,1,42,14,53.8,1,65,58
Marquez Valdes-Scantling,26,430,3,8,3,75,18,69.2,0,146,55
Jamaal Williams,26,157,0,0,0,15,6,23.1,0,156,28
Rex Burkhead,25,186,0,2,0,20,9,36,0,141,32
Josiah Deguara,25,245,2,3,1,62,9,36,0,204,33
Chuba Hubbard,25,174,1,1,0,33,8,32,0,172,37
Demarcus Robinson,25,264,3,3,0,33,13,52,0,62,41
Tajae Sharpe,25,230,0,0,0,17,14,56,0,69,37
Freddie Swain,25,343,4,6,2,68,12,48,0,206,40
Albert Wilson,25,213,0,1,1,64,10,40,0,138,39
Jamal Agnew,24,229,1,4,0,29,14,58.3,0,111,39
Jordan Akins,24,214,0,1,0,31,11,45.8,2,82,33
Mo Alie-Cox,24,316,4,5,0,37,14,58.3,1,150,45
Danny Amendola,24,248,3,4,0,39,10,41.7,1,69,38
Tavon Austin,24,213,1,2,0,25,11,45.8,0,68,37
DeAndre Carter,24,296,3,5,0,26,17,70.8,0,78,44
Rashard Higgins,24,275,1,1,0,21,16,66.7,0,41,47
Jauan Jennings,24,282,5,4,0,34,15,62.5,1,103,38
James O'Shaughnessy,24,244,0,5,0,30,10,41.7,0,114,34
Henry Ruggs III,24,469,2,9,4,61,16,66.7,0,109,36
James Washington,24,285,2,4,1,42,9,37.5,0,79,44
Giovani Bernard,23,123,3,1,0,32,8,34.8,1,134,29
Pharaoh Brown,23,171,0,2,0,29,6,26.1,1,106,34
JaMycal Hasty,23,157,0,1,0,23,7,30.4,1,128,29
T.Y. Hilton,23,331,3,4,2,52,15,65.2,0,71,37
Marcedes Lewis,23,214,0,3,0,23,10,43.5,1,144,28
Zack Moss,23,197,1,1,0,24,12,52.2,2,200,32
Chris Conley,22,323,2,5,2,41,15,68.2,1,95,37
Kareem Hunt,22,174,0,1,0,23,10,45.4,0,174,27
Justin Jackson,22,178,0,1,0,25,8,36.4,0,165,25
Harrison Bryant,21,233,3,4,1,41,14,66.7,0,79,28
DeeJay Dallas,21,133,0,1,0,29,4,19,1,110,23
Will Dissly,21,231,1,5,0,39,11,52.4,1,143,26
Sony Michel,21,128,1,1,0,24,6,28.6,0,120,33
Chris Moore,21,227,2,4,1,67,6,28.6,0,147,22
John Bates,20,249,1,4,0,32,11,55,1,139,25
Nick Chubb,20,174,1,2,1,40,9,45,0,183,25
Marquise Goodwin,20,313,1,5,2,50,12,60,1,83,40
DeSean Jackson,20,454,2,6,4,75,12,60,1,175,34
Brevin Jordan,20,178,3,2,0,27,10,50,0,94,28
Isaiah McKenzie,20,178,1,1,0,28,13,65,0,81,26
Donald Parham,20,190,3,1,0,22,13,65,0,138,27
Tommy Tremble,20,180,1,1,0,30,10,50,0,70,35
Clyde Edwards-Helaire,19,129,2,1,0,29,8,42.1,0,169,23
Zach Gentry,19,167,0,2,0,25,11,57.9,0,127,25
Dontrell Hilliard,19,87,0,1,0,28,6,31.6,1,108,26
D'Ernest Johnson,19,137,0,0,0,18,7,36.8,1,138,25
Elijah Mitchell,19,137,1,0,0,14,6,31.6,0,151,20
Antoine Wesley,19,208,3,4,0,33,9,47.4,0,61,32
Demetric Felton,18,181,2,2,0,33,10,55.6,0,201,21
Damien Harris,18,132,0,1,0,21,4,22.2,0,134,21
Derrick Henry,18,154,0,0,0,16,7,38.9,0,160,20
Ian Thomas,18,188,0,3,1,41,6,33.3,0,92,30
Logan Thomas,18,196,3,2,0,35,10,55.6,1,67,25
Robert Tonyan,18,204,2,4,0,33,10,55.6,0,104,29
Brandon Zylstra,18,250,1,4,1,55,10,55.6,0,118,25
C.J. Ham,17,125,0,1,0,27,6,35.3,0,61,18
Terrace Marshall Jr.,17,138,0,1,0,23,7,41.2,0,63,30
Stephen Anderson,16,165,1,3,0,34,9,56.2,0,115,19
Noah Brown,16,184,0,3,0,27,6,37.5,0,68,25
Travis Homer,16,161,0,3,0,31,8,50,0,128,20
Tyler Kroft,16,173,1,3,0,26,9,56.2,0,74,25
Ty Montgomery,16,95,0,1,0,21,5,31.2,0,87,26
James Proche,16,202,0,2,0,32,10,62.5,0,55,20
Damien Williams,16,103,1,1,0,23,3,18.8,0,109,23
Maxx Williams,16,193,1,3,0,34,9,56.2,0,125,17
Quintez Cephus,15,204,2,5,1,46,9,60,0,95,22
Chris Evans,15,151,2,1,0,24,6,40,0,113,17
Kendall Hinton,15,175,1,2,1,40,10,66.7,0,57,23
Mohamed Sanu,15,177,0,1,0,21,12,80,0,44,24
Cam Sims,15,211,2,2,1,43,11,73.3,0,42,23
JuJu Smith-Schuster,15,129,0,1,0,24,6,40,0,68,28
Jimmy Graham,14,167,3,2,0,28,10,71.4,0,55,23
Khalil Herbert,14,96,0,1,0,20,6,42.9,0,101,16
Mack Hollins,14,223,4,4,2,65,11,78.6,0,39,28
O.J. Howard,14,135,1,1,0,21,10,71.4,0,83,21
MyCole Pruitt,14,145,3,2,0,22,10,71.4,0,59,18
Rhamondre Stevenson,14,123,0,2,1,41,3,21.4,1,145,18
Ashton Dulin,13,173,2,2,1,62,9,69.2,0,50,22
KhaDarel Hodge,13,157,0,2,1,42,7,53.8,0,37,27
Lil'Jordan Humphrey,13,249,2,6,1,56,9,69.2,0,101,18
Juwan Johnson,13,159,4,3,0,27,12,92.3,0,42,22
Jerick McKinnon,13,107,1,0,0,14,7,53.8,0,134,20
Dare Ogunbowale,13,114,1,1,0,28,3,23.1,0,93,21
Boston Scott,13,83,0,0,0,19,3,23.1,0,96,16
Salvon Ahmed,12,117,0,0,0,18,4,33.3,0,123,19
Dyami Brown,12,165,0,3,1,48,6,50,0,34,25
Eric Ebron,12,84,1,0,0,19,6,50,0,21,18
Isaiah Ford,12,161,2,2,1,52,7,58.3,0,60,17
N'Keal Harry,12,184,0,3,1,43,7,58.3,0,25,22
Carlos Hyde,12,65,0,0,0,9,1,8.3,0,59,22
Jalen Richard,12,72,0,0,0,19,4,33.3,0,67,14
Adam Shaheen,12,110,0,1,0,21,5,41.7,0,33,16
Malik Turner,12,149,3,1,1,61,8,66.7,0,74,16
James White,12,94,0,2,0,28,5,41.7,0,70,14
Brock Wright,12,117,2,2,0,36,6,50,0,64,17
Tevin Coleman,11,49,0,0,0,11,2,18.2,0,88,16
Kylen Granson,11,106,0,1,0,27,4,36.4,0,76,15
Jakeem Grant,11,132,2,2,1,46,7,63.6,1,103,17
Blake Jarwin,11,96,2,1,0,20,5,45.4,0,38,17
Collin Johnson,11,105,0,0,0,16,6,54.6,0,18,21
Breshad Perriman,11,167,1,3,1,58,5,45.4,0,102,18
John Ross,11,224,1,3,2,52,8,72.7,1,40,20
Drew Sample,11,81,0,0,0,19,3,27.3,0,82,15
Ben Skowronek,11,133,0,2,0,35,7,63.6,0,53,20
Peyton Barber,10,67,0,1,0,23,3,30,0,73,13
Trinity Benson,10,103,0,2,0,24,4,40,0,59,22
Parris Campbell,10,162,1,3,1,51,7,70,0,17,20
D'Wayne Eskridge,10,64,1,0,0,17,4,40,0,32,20
Royce Freeman,10,77,0,0,0,12,4,40,0,75,16
Cyril Grayson,10,212,2,4,2,62,8,80,0,70,12
Alec Ingold,10,85,1,1,0,29,4,40,0,46,12
Ronald Jones,10,64,0,0,0,15,2,20,0,77,13
Latavius Murray,10,75,0,0,0,18,2,20,0,71,13
Jaret Patterson,10,73,0,0,0,12,5,50,0,75,11
Dante Pettis,10,87,1,1,0,27,5,50,0,38,16
Anthony Schwartz,10,135,1,1,1,44,6,60,0,10,23
Dede Westbrook,10,68,0,0,0,17,3,30,0,17,15
Blake Bell,9,87,0,2,0,24,4,44.4,0,67,13
Alex Collins,9,87,0,2,0,28,3,33.3,1,96,10
D'Onta Foreman,9,123,0,1,0,39,6,66.7,0,124,11
Jacob Hollister,9,55,1,0,0,11,2,22.2,0,28,14
Marcus Johnson,9,160,0,3,1,50,7,77.8,0,95,19
Dax Milne,9,83,0,1,0,22,4,44.4,1,39,14
Josh Oliver,9,66,0,0,0,19,4,44.4,1,25,15
Elijhaa Penny,9,30,1,0,0,16,4,44.4,0,36,13
Trent Sherfield,9,87,1,0,0,18,7,77.8,0,23,20
Keith Smith,9,56,0,0,0,11,3,33.3,0,38,10
Lee Smith,9,65,1,1,0,22,3,33.3,0,31,11
Equanimeous St. Brown,9,98,0,1,0,26,6,66.7,0,58,17
Tommy Sweeney,9,44,1,0,0,13,3,33.3,1,14,12
Nick Vannett,9,133,1,2,0,30,7,77.8,0,92,15
Ty'Son Williams,9,84,0,1,0,21,4,44.4,0,71,12
Derrick Gore,8,105,0,1,1,50,3,37.5,0,90,9
Denzel Mims,8,133,0,3,1,40,5,62.5,0,49,23
Patrick Ricard,8,63,1,1,0,22,3,37.5,0,45,13
Eric Saubert,8,47,1,0,0,11,2,25,0,29,12
Jeff Smith,8,113,0,1,0,35,6,75,0,15,17
Juwann Winfree,8,58,0,0,0,12,5,62.5,2,31,13
Matt Breida,7,72,2,1,0,23,4,57.1,0,61,9
DJ Chark,7,154,2,3,1,41,7,100,0,24,22
Phillip Dorsett,7,110,0,2,0,36,3,42.9,0,27,14
Luke Farrell,7,56,0,1,0,21,3,42.9,1,28,11
Noah Gray,7,36,1,0,0,8,2,28.6,0,18,10
Penny Hart,7,59,0,0,0,16,3,42.9,0,41,12
Godwin Igwebuike,7,60,0,0,0,18,4,57.1,0,64,10
Jesse James,7,62,1,0,0,19,3,42.9,0,18,8
Craig Reynolds,7,52,0,0,0,14,3,42.9,0,55,8
Greg Ward,7,95,3,1,0,27,4,57.1,0,16,11
Jeff Wilson,7,31,0,0,0,11,1,14.3,0,43,8
Eno Benjamin,6,42,0,0,0,12,4,66.7,0,46,7
Chris Carson,6,29,0,0,0,16,1,16.7,0,42,6
Corey Clement,6,29,1,0,0,8,1,16.7,0,12,7
Jaelon Darden,6,43,0,1,0,29,1,16.7,0,24,12
Tom Kennedy,6,54,0,0,0,15,2,33.3,0,17,10
Chris Manhertz,6,71,1,1,0,22,4,66.7,0,26,9
Tre' McKitty,6,45,0,0,0,12,3,50,0,34,8
Anthony Miller,6,25,1,0,0,10,3,50,0,10,12
Rashaad Penny,6,48,0,1,0,27,3,50,0,62,8
Curtis Samuel,6,27,0,0,0,10,4,66.7,0,40,9
Shi Smith,6,104,0,1,1,63,3,50,0,71,11
Kenny Stills,6,68,1,1,0,22,4,66.7,0,10,23
Preston Williams,6,71,0,2,0,34,3,50,0,38,16
Antony Auclair,5,47,1,0,0,15,2,40,0,13,5
Le'Veon Bell,5,30,1,0,0,15,3,60,0,26,7
Dez Fitzpatrick,5,49,1,0,0,18,4,80,0,3,8
Jody Fortson,5,47,2,1,0,27,3,60,0,9,5
Josh Gordon,5,32,1,0,0,11,3,60,0,5,14
KJ Hamler,5,74,0,2,0,28,4,80,0,16,10
Parker Hesse,5,43,0,0,0,17,3,60,0,21,6
Tony Jones,5,29,0,0,0,19,2,40,0,28,8
Joshua Kelley,5,38,0,0,0,17,1,20,0,31,6
Scott Miller,5,38,0,0,0,13,2,40,0,9,9
Colby Parkinson,5,33,0,0,0,12,2,40,0,20,8
Rodney Smith,5,48,0,0,0,17,2,40,0,32,5
Ihmir Smith-Marsette,5,116,2,2,2,44,4,80,0,17,6
Mike Thomas,5,52,0,0,0,19,3,60,0,13,11
Cody White,5,33,0,0,0,11,3,60,0,14,6
Charlie Woerner,5,52,0,1,0,27,3,60,0,9,6
Christian Blake,4,25,0,0,0,8,2,50,0,2,9
Kendall Blanton,4,37,0,1,0,23,2,50,1,13,7
C.J. Board,4,51,0,1,0,38,3,75,0,13,6
Ja'Marcus Bradley,4,64,0,1,0,37,2,50,0,16,4
Jason Cabinda,4,16,1,0,0,6,2,50,0,8,7
Pharoh Cooper,4,33,0,0,0,15,1,25,0,7,11
Tyler Davis,4,35,0,1,0,22,1,25,0,13,5
Ross Dwelley,4,51,1,1,0,21,2,50,0,5,5
Darren Fells,4,43,0,1,0,24,2,50,0,27,5
Will Fuller,4,26,0,0,0,10,3,75,0,10,8
Garrett Griffin,4,39,0,0,0,14,2,50,1,27,4
Chris Herndon,4,40,1,0,0,17,4,100,0,31,7
Taysom Hill,4,52,0,0,0,15,4,100,0,50,6
Chris Hogan,4,41,1,0,0,16,2,50,0,13,8
Cody Hollister,4,33,0,0,0,14,4,100,0,17,7
Jermar Jefferson,4,23,0,0,0,11,2,50,0,21,5
Duke Johnson,4,41,0,1,0,20,3,75,0,51,5
Jakob Johnson,4,43,0,1,0,29,2,50,0,34,5
Phillip Lindsay,4,45,1,1,0,22,1,25,0,53,5
Sean McKeon,4,27,1,0,0,12,2,50,0,10,6
Kene Nwangwu,4,9,0,0,0,6,0,0,0,19,5
Qadree Ollison,4,12,0,0,0,8,1,25,0,6,6
Adrian Peterson,4,8,0,0,0,5,0,0,0,19,4
Amari Rodgers,4,45,0,0,0,19,2,50,0,24,8
Wendell Smallwood,4,22,0,0,0,7,0,0,0,14,5
Willie Snead,4,38,0,0,0,15,3,75,0,12,8
Jack Stoll,4,22,0,0,0,9,0,0,0,20,5
J.J. Taylor,4,8,0,0,0,5,0,0,1,10,4
Ke'Shawn Vaughn,4,26,0,0,0,8,1,25,0,14,8
Kristian Wilkerson,4,42,2,1,0,20,2,50,0,5,8
Jonathan Williams,4,28,0,0,0,19,2,50,0,36,6
Cam Akers,3,10,0,0,0,6,0,0,0,4,3
Ryquell Armstead,3,16,0,0,0,9,1,33.3,0,20,4
Malcolm Brown,3,10,0,0,0,7,0,0,0,8,5
Michael Burton,3,31,0,1,0,20,2,66.7,0,36,3
Greg Dortch,3,15,0,0,0,10,0,0,0,31,3
Alex Erickson,3,55,0,1,0,25,2,66.7,0,30,4
Reggie Gilliam,3,23,0,0,0,8,0,0,0,22,5
Demetrius Harris,3,10,0,0,0,7,0,0,0,13,6
K.J. Hill,3,30,0,0,0,19,1,33.3,0,12,3
Tommy Hudson,3,31,0,0,0,14,2,66.7,0,24,6
Tyree Jackson,3,22,1,0,0,13,2,66.7,0,7,7
Andy Janovich,3,9,0,0,0,3,1,33.3,0,4,4
Keith Kirkwood,3,17,0,0,0,7,1,33.3,0,16,7
Patrick Laird,3,17,0,0,0,10,2,66.7,0,20,3
D.J. Montgomery,3,36,0,0,0,14,2,66.7,0,15,6
Jason Moore,3,56,0,1,0,24,3,100,0,26,4
Chris Myarick,3,17,1,0,0,10,2,66.7,0,8,6
Gabe Nabers,3,17,0,0,0,8,0,0,0,12,3
Adam Prentice,3,16,0,0,0,10,1,33.3,0,15,3
Jaylen Samuels,3,14,0,0,0,6,1,33.3,0,17,4
Trey Sermon,3,26,0,1,0,23,1,33.3,0,18,4
Kaden Smith,3,33,0,1,0,21,1,33.3,0,11,3
Jeremy Sprinkle,3,31,0,0,0,11,2,66.7,0,19,3
Auden Tate,3,39,1,0,0,18,3,100,0,21,4
Jonathan Ward,3,34,0,1,0,23,1,33.3,0,26,4
Derek Watt,3,15,0,0,0,9,0,0,0,16,3
Trevon Wesco,3,35,0,0,0,19,2,66.7,0,29,5
Mitchell Wilcox,3,16,0,0,0,8,0,0,0,8,5
Shane Zylstra,3,34,0,0,0,16,2,66.7,0,6,7
J.J. Arcega-Whiteside,2,36,0,1,0,23,2,100,0,29,5
Kalen Ballage,2,8,0,0,0,6,0,0,0,10,7
Cameron Batson,2,15,1,0,0,13,2,100,0,1,5
Khari Blasingame,2,4,0,0,0,5,0,0,0,4,2
Reggie Bonnafon,2,12,0,0,0,6,1,50,0,9,2
Mike Boone,2,22,0,0,0,19,1,50,0,24,2
Daniel Brown,2,29,0,1,0,24,1,50,0,22,2
Derek Carrier,2,13,0,0,0,9,0,0,0,6,2
Cethan Carter,2,16,0,0,0,8,0,0,0,8,2
Dominique Dafney,2,34,0,1,0,26,2,100,0,31,4
Taylor Decker,2,4,1,0,0,6,1,50,0,1,2
Darrynton Evans,2,11,0,0,0,6,1,50,0,15,2
